donation_id,declaration_id,association_id,outcome,matched_at,transport_cost_eur,distance_km
91212ecc-8055-4668-9e9c-ba81bcbf5ca3,b512da22-4a7a-491d-95ff-0f77f214eb5d,00a10016-7c15-4db1-9c47-5e1230b78936,accepted,2025-08-03 22:49:27.010139,406.22,726.75
81929a37-0048-4afa-b3f6-8a5be4a0ae18,dd9a946e-c9c6-4744-93bd-4fd0a2a3c495,3909e5a7-29f7-4857-943d-595530e0d2df,accepted,2025-10-14 11:34:16.902711,224.23,207.34
4054e45d-18cd-46b9-b5b0-f5500e846427,eddf97c9-7be6-4a99-b4c0-d82c0e05d778,932b36d0-b1d4-440c-9bb7-46ab913172e1,pending,2026-02-28 01:06:25.793831,60.23,480.64
48ad77a6-4ee7-447e-9f3a-230e58171d84,ef723474-fe63-48f7-a484-269b8c6f3fa5,27e68da6-e956-402b-82f7-f7c8cfc39e90,accepted,2025-12-11 09:44:51.357095,22.63,596.2
5672bdca-ef1f-4964-8d2d-b866ae3958bc,a04372e4-76f5-4967-880e-6a935f269acc,2099ff17-cf39-4cd0-a792-f8bd8f41db6f,accepted,2025-03-31 12:08:17.951060,269.49,303.15
18b66a7e-d12f-4f8e-bdde-06ea9fa5f730,4e118a73-d7a6-4b66-b7d3-2128163afa70,97c01076-a980-4464-89ea-fec17a4f5dcb,rejected,2026-02-11 13:03:24.490407,216.25,89.73
ffdb8296-059f-4133-83a9-48f19cada44c,89816349-b063-423d-ac56-d4494d9a7d0e,6a360ddf-abaa-40c3-b583-1e53e92f4c22,accepted,2025-10-11 07:32:54.137057,145.43,431.2
b681d145-9a1b-4f06-acff-c76287aa37fe,fb8be8ca-f03e-4a2f-af19-2972d50d7d7b,9203a533-4266-4bca-84d9-a886633d9239,accepted,2025-05-24 06:36:18.103971,496.06,320.98
a6dd115c-a925-41f6-be0a-ea0b3d1ae319,9b43489e-0bf5-41f4-bd62-e974f4654451,27e68da6-e956-402b-82f7-f7c8cfc39e90,accepted,2025-10-23 11:52:44.384209,287.63,147.08
9791068f-f38d-49d9-8cc8-2fab6c7aefe2,3a9a764f-9591-446a-b9b2-28532b16393a,11ae5623-ce89-46cc-92fb-179d341136d2,accepted,2025-09-15 15:24:30.584233,494.48,464.23
aae90050-cd82-4031-ba13-040e26166f52,298e0525-3d02-4229-b393-d8c71ff00481,b182a513-39f6-446a-8d09-f20ab016e260,accepted,2026-03-01 07:42:26.640050,86.27,691.75
db7afcd1-65cb-47aa-ba9b-b4735ec1d0ab,283c2517-c1e5-43bd-953d-a80e758b5f2b,1b909135-783c-48e4-b8b2-8d7167267a54,accepted,2025-08-28 01:43:13.813088,395.89,759.65
71b4b890-91b4-43c5-91cb-a99135cb4dde,dc164af1-3157-4c0c-96fa-74502a33e296,064e29b3-d583-4927-a43a-624234454454,accepted,2026-01-06 17:17:00.569670,397.32,641.68
6ba25955-f7a1-40b0-8a86-808b7ddd29a7,0f9a68aa-c1b4-4b95-bd04-e17829e5ee93,3909e5a7-29f7-4857-943d-595530e0d2df,accepted,2026-01-16 08:47:25.546383,44.99,314.34
055f0b0b-433d-4a5e-90c4-c451b0fb7e02,72fee8c6-ac2f-4910-8341-c1daafb449c7,5302660b-a17f-486b-8964-83e36d0889e8,rejected,2026-03-10 07:53:57.432771,415.16,379.98
3a9d228b-1ab8-46d6-89eb-6918e40ca6d1,b0c2d8f4-17c2-4b07-9b90-ee647d2057c8,11d1e926-5c44-447c-87fd-2982a0af2db4,accepted,2025-04-16 07:45:07.156408,146.28,299.81
e514ecb5-9538-460a-9d35-a15e141cc558,15744e9f-cae8-4d5f-8bdb-f2aff65e84a2,f76bf6d5-a9bc-47b1-bcf6-6f988d83d9c4,rejected,2025-11-07 12:20:17.037670,466.73,323.51
466a07ce-606a-4dee-9ca6-35ae4c220c6b,6d76f419-5c6a-4a25-b9d0-467b4cb35a64,fac51ffd-8aaa-46f2-a9c3-bff2a2a9473e,accepted,2025-03-30 19:39:12.742993,482.49,50.68
13b5421a-f17f-493b-a6ea-d9e2ec0c8cc8,298e0525-3d02-4229-b393-d8c71ff00481,c6506340-0e3c-47d8-ab5d-7e7c977db914,accepted,2025-11-29 23:23:06.311200,230.71,165.36
8b0ddf6b-5154-42b2-8756-32eb021a5746,79af3874-bcd4-4a20-9d3d-41a508fbcde6,fac51ffd-8aaa-46f2-a9c3-bff2a2a9473e,accepted,2026-03-13 11:17:19.296358,36.13,481.61
81540059-a85b-4012-a9b9-8f9d6edc9447,407a0511-2059-4b54-ab02-07e153351de3,3909e5a7-29f7-4857-943d-595530e0d2df,accepted,2025-09-23 22:24:07.978293,101.35,33.67
4d02010c-08b5-415d-9822-42952ebca142,60aaac91-bc56-4857-a1a9-aab02198a28d,6a360ddf-abaa-40c3-b583-1e53e92f4c22,accepted,2025-10-25 05:57:03.218697,95.57,797.47
c8107063-7925-46bb-8274-a1b4698d2bf0,db7ab169-e8be-4caa-abb7-7214ac7f1f18,77c5d91a-18ba-43e3-ba0c-e15ac8283f69,accepted,2025-07-27 10:23:06.844741,209.67,470.93
2b9606ac-e2b5-409b-beb7-4ed02356bf53,41b2786c-2f9c-412c-8bdc-742eeccfbb23,f5a44647-2105-42d3-835d-80a338ffc5c9,rejected,2026-02-14 18:57:23.918852,52.94,76.68
43ab638a-402b-4f0b-8975-ada2d9cadcc5,76365a31-b340-4bdb-b277-79f57318a46e,d094cf7c-d718-407e-a344-6dd2f63e6c17,rejected,2025-08-05 00:32:37.090899,459.2,281.74
3a409ce4-a061-4bf8-9e6a-93792b39a819,80b09902-235a-4542-9acf-776918a4b39e,98c5db73-d239-4ac1-8b85-1299a8f5ce9f,accepted,2025-12-24 09:18:55.874317,482.27,366.53
b87762cd-4c0c-47a6-a121-2d11d584e33e,10f46768-90c4-4ab5-858e-b345b8c212b0,2099ff17-cf39-4cd0-a792-f8bd8f41db6f,accepted,2025-11-19 11:35:51.138700,104.02,407.46
43ae1024-9acc-4524-b1b0-b7bc3f1b837b,3a9a764f-9591-446a-b9b2-28532b16393a,1138d370-4335-41eb-a651-b802501e501d,accepted,2025-04-04 15:33:59.812387,183.18,98.02
ec9b8bef-c8fc-4bc1-8c5b-888bb52763ab,8ce7f1a8-61c9-42b1-81be-47123cc6be2c,6177632f-2c87-4384-bccf-c195c9c94aca,rejected,2025-11-01 22:44:36.075610,410.31,462.04
448e51a6-84b0-4243-9f70-92a489e8f489,d71b41fa-b2c2-4b8c-a5a9-63e1be9c466c,b8c972f3-674a-4f8d-a777-78ba1d3bd532,pending,2025-07-16 17:59:56.104054,290.32,617.12
c89286ab-b874-4e11-b445-b41a4f21b0af,f5aae511-6dc2-47d0-8231-46c92e0c4d19,586992ed-a9e3-4bf9-9818-cf57262f3b16,pending,2025-07-14 22:31:59.120891,240.25,371.27
0bcbc7e8-cb3b-4067-99dc-e598adce23a2,3e4a3279-2bdc-4be2-b6b3-48d3c74641f1,50974656-d769-47ff-a59b-a27f24e11f63,accepted,2025-10-06 07:30:52.791999,143.75,309.23
e88085e9-c510-4e4f-9966-d504631db585,68c79e23-1dc6-40b0-b0b6-97ce09270de5,0d05f19b-0907-49b5-bedb-e7c72713ebb2,accepted,2025-08-04 17:04:19.555517,130.37,256.01
f266d01f-b742-4664-8ee2-37d3d07cf391,70bb5c4f-d45e-4978-821d-97662ce31845,51fd3b2b-5a6e-4633-9995-dcf0845b9136,accepted,2025-06-16 13:28:39.459290,24.67,666.58
eaf4ab0a-bca7-47b0-a9e5-efab763e8ff2,11ca05cf-a891-4f0a-b3e5-3577e2511447,1b375bf6-a284-4fe3-b1af-b8fbb696a744,accepted,2026-01-21 13:10:06.652835,343.38,657.75
a8103219-e71d-466f-a334-9303aa7bca65,f6b30f76-fca3-48b5-b135-c2808b31edaa,389371b8-47c5-482a-a759-abccc2a88c3a,pending,2026-03-03 18:19:47.669984,248.75,286.06
df6f1cfa-2acb-426a-a6f1-ea2352c48dc4,3fe7dec2-bf32-4d5a-876c-36d98bd0f50d,2099ff17-cf39-4cd0-a792-f8bd8f41db6f,accepted,2025-10-22 15:40:25.463673,474.62,548.07
59b4bf85-4600-452e-a291-aff8cf06aad6,8ce6f327-f541-4eb9-adb3-a82fedc07fe2,a19c76c1-bfef-4ae2-bf22-ce651c1451c8,accepted,2025-05-10 10:40:46.389015,115.84,589.67
2dc8b11c-04bd-474f-b529-8a570a585dd8,3db2a53d-1132-46d1-a1af-20d383325db4,2bb2ee77-61e9-44d2-b9f2-651149a42f98,accepted,2025-04-15 06:58:11.701368,117.33,203.51
01762b6d-f075-4b42-b42c-82eb2f8d6685,de9e9051-5eca-4a75-8537-9af9385c458d,51fd3b2b-5a6e-4633-9995-dcf0845b9136,accepted,2025-11-13 21:36:27.035637,71.21,736.55
4d6347b2-33ad-4138-a5e1-6ec1f838156e,88188162-2dd7-4920-a83d-b670902c357e,52350145-c4e7-48b8-8bf8-138cfa167256,accepted,2026-02-14 08:31:20.861173,23.18,686.39
df8b2979-9df0-4fb0-9688-a6dd7434c2e7,2bbfea06-918f-42d1-8c9c-9f0b68a5db7f,a7aa7082-85de-4895-8813-f2985518a775,rejected,2025-07-07 19:57:36.040744,198.17,255.76
4845aa9d-aa98-42cc-be52-01a523160403,d85ea13d-9573-4f5b-a87b-c4147927c1f2,2099ff17-cf39-4cd0-a792-f8bd8f41db6f,rejected,2025-11-11 03:21:40.538618,255.59,787.59
cbce8818-a6a4-4470-98be-757b000b4f2a,a3c7a372-29d5-4176-871b-b61f878bb50a,fd65254e-1fdf-47fb-9053-fe8a4af48396,accepted,2025-11-13 08:39:39.343533,126.6,463.45
44c85d53-52ee-4372-b39f-f331fd95ae6a,fe4af60e-3724-4d14-a4b8-f73c4d36499b,c5413235-9648-43ad-93db-50df7e4728f0,rejected,2025-05-02 14:54:08.436838,249.59,434.91
c3cb51d1-a149-46d2-bffc-39d9b6b7ae50,4645d7b3-3687-4bf4-b1a3-8fe9a52ce635,018f27a3-0d0d-48e3-8ca7-d9816bf11b8c,accepted,2025-11-30 10:00:42.859328,349.44,143.97
b66285be-40a1-4582-9e99-9d4e4c041d2d,5dd82a5b-ca0f-4270-9395-fc78ec0c97eb,7319da71-2c44-479c-b37c-1efc7c24f997,accepted,2025-04-16 11:10:10.495991,240.83,552.92
6b4324e2-84ba-4af1-aa0b-1653a630306c,d85e1250-195e-4c1d-8385-4b80226c339e,f25dea73-7080-412a-b175-b2038860a9f3,accepted,2025-10-06 15:55:11.210437,298.88,263.72
eea18145-7216-481b-84fd-6105a93c7fbc,feab360e-2c1c-4b2f-9364-feeb44c80ec8,2bb2ee77-61e9-44d2-b9f2-651149a42f98,accepted,2025-11-06 13:15:02.029672,146.17,219.18
c85a44e1-ab0d-48d0-885c-36049a73de36,2bbfea06-918f-42d1-8c9c-9f0b68a5db7f,63ece0b3-1ef0-4c25-81ca-851af79de572,accepted,2025-07-14 11:53:22.904770,108.28,342.03
7600cf3c-182b-4529-b572-6a70271294a2,6112db16-0556-40c4-aa67-a0e8782a7c9e,3909e5a7-29f7-4857-943d-595530e0d2df,rejected,2025-05-02 04:45:09.076161,195.24,323.47
d0c6a9e7-49bc-44b9-afc4-fa772dd62257,2416f7f3-c99e-4880-8b40-185928a64d35,873238f7-7edb-47b2-a806-550c7e693cf1,accepted,2025-11-28 05:23:23.285258,490.05,550.38
5ad5e074-12f8-464e-9c93-2a326252e332,7960c4b1-c71a-4a72-a69f-951be1fa0cd5,5f8e2436-6b99-492e-a935-d63a30e779fb,rejected,2026-02-25 10:40:11.824126,405.96,446.5
d5ce2c7c-3ea4-4c96-bd1d-abcb8de003b3,8478d8c5-a6b3-4725-9302-01e18553ed46,00a10016-7c15-4db1-9c47-5e1230b78936,accepted,2026-03-15 17:26:39.661538,404.02,592.14
d738c2a3-1e55-437e-9fed-0bfb5f34e909,84a384ab-603b-43f6-84d0-fb1bea216b29,f5a44647-2105-42d3-835d-80a338ffc5c9,accepted,2026-02-12 18:50:35.190840,259.81,796.47
9674b90f-247a-4cb6-a58f-7cce8a41d113,d9898a1c-810f-430d-8ee4-4aeae22de05a,cfc4f3e7-632f-4ea8-a05c-d3f43a5f33fa,accepted,2025-04-19 15:43:45.547006,365.87,629.34
34cfc167-ce50-49e7-9d5b-d90860f13e44,95950db6-fce2-45dc-8b22-2105afc86d8a,6177632f-2c87-4384-bccf-c195c9c94aca,accepted,2025-11-16 09:35:59.256408,292.56,321.73
6b50d655-f551-4aa5-b8c1-255499c54ce1,095d9874-71cb-4e0e-aa27-f80b8d2e966c,b3ea8d09-e790-4887-95b1-dc707dca7b71,accepted,2025-09-18 05:49:51.925084,410.63,383.85
0829c10e-03bc-4b58-bbb9-ccc2513664cb,0da1ae9d-279e-463e-8b47-de9accd46819,5f8e2436-6b99-492e-a935-d63a30e779fb,accepted,2025-03-23 04:20:51.268225,180.64,291.96
3f317370-092a-4691-b4df-9b2cf0e8be75,3a9a764f-9591-446a-b9b2-28532b16393a,11ae5623-ce89-46cc-92fb-179d341136d2,pending,2025-07-07 07:59:20.032363,143.7,20.77
fc54f85a-1adb-4191-b6d3-0461cc39c474,6d828996-d9dd-45ef-8af6-7cf45a4636da,018f27a3-0d0d-48e3-8ca7-d9816bf11b8c,rejected,2026-02-26 22:15:53.920455,482.3,163.17
2cf56cce-a08e-4e1a-9b96-789c33d0c44e,779dba3c-f6c7-4c50-9b28-18dbb082394f,6a360ddf-abaa-40c3-b583-1e53e92f4c22,accepted,2025-07-19 08:05:12.397977,103.78,625.35
550aea85-5eed-41c1-b54b-82b57b97c948,d047178e-6fed-4f9d-b9e5-820a5baf90a5,1653a1a4-4584-40f8-b52e-6709d07ec937,accepted,2025-12-21 08:29:04.180135,254.0,590.54
ffd2aab7-661a-47b5-bfc3-0bb8a852dda9,c5b9b80f-4a23-433a-811a-89673dcc32a3,822f3d9e-209e-40be-b61e-326d3cb7cc86,accepted,2025-05-25 15:36:53.469365,157.53,507.21
0cf22479-e35f-4972-b23b-a834067b6509,966ce9be-14ae-492f-b1a0-6e1f5e75c6cc,b997845e-76e8-4247-b0e4-5fe430a776c4,accepted,2026-03-16 18:05:53.238320,465.71,340.34
3fdee677-2e00-4bcb-bf35-864c409fa49f,feab360e-2c1c-4b2f-9364-feeb44c80ec8,2099ff17-cf39-4cd0-a792-f8bd8f41db6f,accepted,2025-05-12 02:45:18.917081,455.4,67.89
a94acae9-577d-437f-95a2-da9f2b595080,4d88fa7e-fd68-47ec-9f91-84a7690821ac,932b36d0-b1d4-440c-9bb7-46ab913172e1,accepted,2025-07-02 13:23:08.262800,333.45,569.79
4e255303-0637-467c-a496-41e2fac602cc,8114d619-31d9-4f52-855a-f7249a19178e,4ff1a953-3c1a-4939-be70-7f98ac406bbf,accepted,2025-12-29 09:00:55.256823,446.09,625.87
a22e6ab1-a7d2-4020-b806-fcfa8c30d86e,7101481a-daef-4e61-a4d3-41b3afc54b4a,9203a533-4266-4bca-84d9-a886633d9239,rejected,2025-09-17 22:49:45.234368,270.05,362.98
bcb148ef-910e-4c77-9b27-d18db1dd2f35,b24b4775-27e7-4274-97f7-405956e7d3d0,873238f7-7edb-47b2-a806-550c7e693cf1,rejected,2025-09-29 16:02:38.323780,80.02,191.53
f27d9808-b4df-4f5f-a946-550c7de040cc,601aa47f-75fd-4bc5-8457-109676429541,1b909135-783c-48e4-b8b2-8d7167267a54,rejected,2025-12-11 07:19:08.800700,58.43,137.69
681bfc13-83ef-4416-a026-4c6e1875fe43,40a71b71-628a-460f-b888-a90217a99f27,5f8e2436-6b99-492e-a935-d63a30e779fb,accepted,2025-09-24 19:59:34.629220,441.77,441.0
df32e780-e6c3-46a6-a957-43c675cad64d,97974e30-9c23-491e-a79b-914455654c6b,9018fed1-b9a6-43d5-ab86-6c5e27adf7d5,accepted,2025-11-13 06:51:21.194411,387.2,71.18
5446724e-fd5c-4689-9f17-e15d7448a0c5,732b37d6-188c-47a3-927a-e0adbfc0aa2f,7c33cd8b-3dbf-4c22-a97a-a82aadf5a2e8,accepted,2026-01-30 14:47:30.355439,334.32,708.95
d5bf3389-cc4b-49cc-b6cb-23cadd9bb478,9e6c83e8-a6c0-4159-b06c-3ce844c2eaa6,932b36d0-b1d4-440c-9bb7-46ab913172e1,accepted,2025-10-28 06:03:30.796272,156.4,503.05
d72e78d0-c395-4b00-956c-46e5e4ba9cb8,efc68624-27f7-4118-8977-3ec67d9863a6,c5413235-9648-43ad-93db-50df7e4728f0,rejected,2025-10-20 15:51:43.267837,33.71,532.52
24e75729-b3ce-4b1b-8b04-3106134d2719,89d9cd84-6982-4a76-82c1-46b039495b1a,1653a1a4-4584-40f8-b52e-6709d07ec937,rejected,2025-05-11 20:41:08.666282,244.25,697.36
61653650-9a11-4511-b652-a5554bf282ad,14f71a98-028b-421d-a9e9-65b266dfd48e,72accb4e-343b-457d-9397-24e22f3508f4,accepted,2025-05-21 13:47:43.442607,84.86,759.05
e04a27bf-bf85-4ff5-b760-354d87ebfbdb,671debe4-b02e-49b6-b503-4cc914a955ce,c6506340-0e3c-47d8-ab5d-7e7c977db914,accepted,2025-11-24 13:51:41.977409,239.14,600.38
b0937528-9375-4341-81a9-15f5012069a4,42c02b48-632c-463f-bd8b-100cb9bf8008,41f0a418-8a72-45df-8e28-6f8dfe6dcce6,accepted,2025-10-30 16:52:05.394419,327.1,429.36
e7458289-b9c3-4254-b338-9811aff48fa0,8ce6f327-f541-4eb9-adb3-a82fedc07fe2,018f27a3-0d0d-48e3-8ca7-d9816bf11b8c,accepted,2026-02-09 05:00:31.545340,129.02,76.2
8b85c8ae-9ac6-4966-bbc7-a76508674480,a2e3ae2b-923b-41a7-ad64-4d477de64d1a,9203a533-4266-4bca-84d9-a886633d9239,accepted,2025-12-04 22:15:36.469434,94.74,13.39
5cf60736-f28f-4140-8213-684ff85ef941,edd456d2-b02f-4529-9e73-2b8781edccf5,7e19da53-a92e-4e30-b261-d1fe6aef406e,rejected,2025-04-01 11:32:25.414160,185.06,378.01
97623af9-86db-464d-9920-b96cdc49e0a9,1ad05d9f-683d-463f-9bc5-4075851996b9,97c01076-a980-4464-89ea-fec17a4f5dcb,pending,2025-07-27 13:54:15.436679,474.54,384.27
1e5f5f57-fb5b-44e2-89a3-e24311ba1f5b,1ad05d9f-683d-463f-9bc5-4075851996b9,9018fed1-b9a6-43d5-ab86-6c5e27adf7d5,accepted,2025-12-04 08:15:30.137194,160.6,188.82
3e35faf7-9351-4c99-9dbc-936a0443bb21,a04372e4-76f5-4967-880e-6a935f269acc,389371b8-47c5-482a-a759-abccc2a88c3a,accepted,2026-03-05 15:43:26.586375,217.63,450.64
af88c041-dbed-49c2-921f-3dfdcb90563b,9072ca5e-139a-436b-916a-85929c7b68e9,63428b21-1302-4d3d-9ea0-4c5655230267,accepted,2025-10-25 12:52:33.538833,373.82,314.83
5f11316a-f231-4709-9e59-46a177c4c8c0,3d378740-2f9e-464a-9f92-61d65bdfc7f2,0d05f19b-0907-49b5-bedb-e7c72713ebb2,accepted,2025-12-16 07:49:24.366156,222.67,195.45
81308b0a-5c15-4985-8260-c16fa062221f,b57a55c4-ae92-4fb9-a9cc-5ddc932514b6,63ece0b3-1ef0-4c25-81ca-851af79de572,rejected,2025-12-27 19:08:56.019390,348.63,231.32
e61b98d0-e9d4-483f-ad65-7dd2f557ceb7,900fda5d-42b3-406f-998c-d687cb22d991,a8528709-0c4c-413f-9d08-b8ce4495b6b4,rejected,2025-06-09 23:45:24.137616,218.19,683.52
d15161f6-a81a-4bb7-9777-e65d8e77a4f8,7715ff04-9f05-40a0-a173-12fcfd207ee5,5cf44aa1-0edc-4031-8cc0-5c60ac58f9ed,accepted,2025-06-11 21:02:12.127094,325.71,496.09
26bf5e40-545a-42a7-864b-fe5a1f00f084,059c9865-e907-4ca7-b5e6-ffb2238bf049,3909e5a7-29f7-4857-943d-595530e0d2df,accepted,2026-03-04 04:43:53.162420,110.14,20.42
eed536b6-c94d-4e6d-82bc-5fd4e947a03c,42d704c0-9a35-4d6b-ab86-8dce538077d7,a8528709-0c4c-413f-9d08-b8ce4495b6b4,accepted,2025-12-28 00:08:39.577100,486.72,229.28
401856e7-7021-4e64-bdbe-b42cf0e34046,a4faf044-19cd-48cd-8162-ee9b8d63cbf8,8257b79e-4763-4403-b71c-ab7d2627053c,accepted,2026-02-09 16:33:54.539378,23.94,76.71
2df6b5b6-1873-4654-87ba-b878db72caf2,aeb7f58a-3be5-42a9-b331-44d0d267cbf4,f769e189-ca17-40fd-ad2d-90cd57c685d0,accepted,2025-05-26 09:14:32.252785,221.72,629.65
152c2751-dee0-408a-adc6-176147533286,e0de8565-49a7-49a9-a02c-c63bdbe51b72,e7be4fc8-7147-48af-b288-dd4ed6489a2c,accepted,2025-11-19 06:25:04.405577,399.88,267.55
501cf5b7-aefb-4366-afeb-86c37a560729,c08c1a14-f7e0-400e-a506-30d07847e732,7bffd16d-2688-4d5b-bcf6-c5ab8782302d,pending,2025-10-10 20:42:09.205664,46.9,621.64
9c13983a-fb7e-4b44-a989-64d07ea4a4fc,b666138a-a159-4cdf-af15-457e08e02f44,fe88bccc-8c57-4913-9055-77a8fb7e0e89,accepted,2025-08-24 10:42:50.944820,112.25,674.02
cadcdace-a068-4b13-bb20-a30642f8fe7e,3321a920-687e-400c-a02c-2dc697a9fb6f,00a10016-7c15-4db1-9c47-5e1230b78936,rejected,2025-12-22 13:15:24.252916,78.54,615.68
5187afcb-7e86-4fb0-89c6-22d4b27120de,11ca05cf-a891-4f0a-b3e5-3577e2511447,8c6f05f5-fa4f-43f0-9a51-948456be6a06,rejected,2025-12-25 17:23:29.818750,232.62,591.41
bcfa9e6e-10dd-4acd-9453-0dee94d113f0,14947fdc-7ab9-4403-be2f-6eb856345ff7,40cc51a0-c68d-4912-977b-0ffc93a43d38,accepted,2025-09-16 04:54:08.695907,390.08,419.31
5051bd97-4964-46c4-81f5-95bb17010d99,658729e4-9037-4a91-be2a-9bebad648906,d35f8cff-4ac9-4e8a-979e-2d4a85453a70,accepted,2025-08-16 10:25:24.182652,481.38,749.29
e3e7567e-cbb5-451f-9c35-26d21c574d0a,0272dc88-73e1-4a73-992b-7b19eed9284b,cfc4f3e7-632f-4ea8-a05c-d3f43a5f33fa,rejected,2025-05-14 17:06:21.989762,377.47,441.92
ef3d8277-c4d5-443a-a95d-d33199559781,6d828996-d9dd-45ef-8af6-7cf45a4636da,6177632f-2c87-4384-bccf-c195c9c94aca,accepted,2025-05-28 11:02:43.590999,163.43,291.54
3c5a8930-878d-452e-9f4e-164d4cb0c3c1,c20400aa-a05e-42ed-b90b-362541586ef6,6b65021c-2086-4699-8355-05184f72e23c,accepted,2025-10-23 08:52:39.784029,74.21,508.16
f7ef6b91-b860-474d-9a25-37a85b8580fa,14d217bb-8d1b-4210-bc23-909eba428ca3,f5a44647-2105-42d3-835d-80a338ffc5c9,accepted,2026-01-29 09:04:06.118806,152.53,100.12
4305cc96-d443-4572-b2db-44fb6d5fd91d,a968cc67-3a37-4447-86e4-40c837c7e70b,63428b21-1302-4d3d-9ea0-4c5655230267,accepted,2025-04-04 13:56:19.276039,40.16,627.86
146c4981-b2fb-483a-9f66-4509777b78a2,595aedc9-d2cb-41f4-8538-2bfa7afdfa9f,97c01076-a980-4464-89ea-fec17a4f5dcb,accepted,2025-09-08 01:17:07.438476,198.27,76.14
d972096a-b9e5-48c4-998b-5ee13afc20ba,caece541-8ec7-4d86-98d1-2836d012d9d4,f769e189-ca17-40fd-ad2d-90cd57c685d0,accepted,2025-07-30 02:29:57.448120,316.95,745.02
2160d4a9-b901-4592-ae54-626930c7c869,56b4415c-6695-4625-99dd-d820aac1fa27,cfc4f3e7-632f-4ea8-a05c-d3f43a5f33fa,accepted,2026-02-20 18:20:10.030001,190.65,127.37
ac76c999-6fb6-48cd-b1c3-6aea4f92e54d,d3236a55-c97c-44c0-967b-b22e1be5a627,857c4d41-5c3d-47d5-b8d7-b3ca644f24cf,accepted,2025-12-01 08:30:47.825086,131.68,785.43
9d00a3ec-d127-4ccc-b5ad-9df6efedf6d3,68c79e23-1dc6-40b0-b0b6-97ce09270de5,4ff1a953-3c1a-4939-be70-7f98ac406bbf,rejected,2025-09-20 22:52:51.342916,406.65,353.78
bfb96e41-929a-4f35-8702-cbb4fcd1f879,ffea6a7b-bd66-4c52-be2a-6dc06ed9e9aa,29d07ba3-45fc-4b4a-9ef1-5673146836d5,accepted,2025-05-01 01:26:18.534925,191.92,112.11
6faec67b-8611-4863-b971-11de586e3c11,944139b5-69d9-4971-81c1-eb92a1f47ce6,a7aa7082-85de-4895-8813-f2985518a775,accepted,2025-04-16 03:46:20.188324,230.0,239.3
6896ef17-da08-4c3b-a23d-a42eecff5217,41989530-ba71-4684-8774-032613c977ef,3208ebc8-095f-4a0c-a0df-69c8a220c748,accepted,2025-05-14 01:48:09.009325,109.58,281.39
d00396d9-3654-4cfa-a574-310808ef9dc0,f897d596-0722-4d54-aaad-cc8c35f82882,3ad26a54-1703-413c-82a1-b7d3e800ee48,accepted,2025-08-27 15:10:03.017063,419.05,732.01
7becf374-9f91-46c1-844e-b030c08c4b84,a58fa048-b687-4966-b67c-27135d759059,b3ea8d09-e790-4887-95b1-dc707dca7b71,accepted,2025-09-20 00:28:11.825688,94.41,240.06
955a6521-72bb-4de2-b322-2baad7d56fb2,732b37d6-188c-47a3-927a-e0adbfc0aa2f,fe88bccc-8c57-4913-9055-77a8fb7e0e89,accepted,2026-01-14 01:17:56.903732,20.35,512.23
32b0277f-742a-4b16-b4cb-f493e0235b77,b46bbb01-506c-44c9-92d1-e3cae45121cf,035d6ccf-b693-430c-8819-45ff5c725d89,accepted,2025-04-19 00:28:55.905350,28.99,686.18
a20a127c-c9bb-4d9b-817a-f30ef77a9dca,4b3971c4-1024-4123-a281-beeffac51282,7c33cd8b-3dbf-4c22-a97a-a82aadf5a2e8,accepted,2026-02-12 01:48:39.451468,366.08,528.34
c1532978-c1f4-4bb2-ab10-0a210df6dfab,ec1a335a-bfba-4596-8542-17b1fedeb105,8c6f05f5-fa4f-43f0-9a51-948456be6a06,accepted,2026-01-08 19:34:04.035372,347.95,613.76
fbb63c89-2ab5-460b-bab4-d4e379e8a29d,39017c89-3dd1-4604-a7c6-251799776f52,63ece0b3-1ef0-4c25-81ca-851af79de572,accepted,2026-02-02 14:59:43.226959,216.71,261.01
896a876d-c888-4456-be62-d6c92d9df51a,a70eb1a9-26cb-40df-8068-3ac2b49b69fb,fac51ffd-8aaa-46f2-a9c3-bff2a2a9473e,accepted,2026-02-19 08:50:11.959735,41.01,750.55
9e05e8cd-e106-4888-84d6-4f087bf03090,c259c519-9f3e-49ba-8251-92974c9c85af,f76bf6d5-a9bc-47b1-bcf6-6f988d83d9c4,accepted,2025-08-15 01:25:47.124147,252.98,83.51
abb9eafe-7267-4151-a683-cd606726242a,89a1639c-0aa3-4550-80aa-dcc7d282a6f0,4ff1a953-3c1a-4939-be70-7f98ac406bbf,rejected,2025-08-08 07:45:48.124498,335.8,423.03
3a430e07-b801-4a4c-85de-51c7c6e19fa6,4b53a6bb-9ddf-4cdf-984c-fa5db4dc14f1,9fb282ff-daad-49b1-bd4f-23a9eb6cdb16,accepted,2025-07-31 02:35:58.940854,195.85,486.73
6be3a0f9-e0a4-4db9-a5bb-f5afaade9aba,b666138a-a159-4cdf-af15-457e08e02f44,f5a44647-2105-42d3-835d-80a338ffc5c9,pending,2025-08-04 13:34:57.239278,120.19,395.67
b4b44c7b-7fe0-4737-8091-244d3bbc8fc8,c5b9b80f-4a23-433a-811a-89673dcc32a3,822f3d9e-209e-40be-b61e-326d3cb7cc86,accepted,2025-04-15 07:52:36.238233,326.68,291.94
